frequency,monetary,product_breadth,total_units,primary_country,average_order_value,average_basket_units,cancellation_rate,recency_days,tenure_days,partition,masked_customer_id,cluster,distance_to_centroid,assignment_margin,persona
4,852.39,96,527,United Kingdom,213.0975,131.75,0.0,12,36,locked_audit,8bc737943e6c,0,1.1056945700217051,0.13259824533673226,High-value frequent customers
4,653.19,74,400,United Kingdom,163.2975,100.0,0.0,5,278,locked_audit,7f52893ae82e,0,1.3447218602166526,0.39453793574525253,High-value frequent customers
6,685.74,105,212,United Kingdom,114.29,35.333333333333336,0.0234375,59,311,locked_audit,d94d7c27ba37,1,0.7731004596175859,0.8705252233466736,Established mid-value customers
1,179.93,66,103,United Kingdom,179.93,103.0,0.0,171,0,locked_audit,b49d96a0c064,3,0.3781928474905669,1.1544548803242087,Long-recency customers
1,121.17000000000002,3,63,United Kingdom,121.17000000000002,63.0,0.0,274,0,locked_audit,de057989d00c,3,0.662950375515163,1.4005993453846717,Long-recency customers
3,1383.3600000000001,130,1010,United Kingdom,461.11999999999995,336.6666666666667,0.0,24,127,locked_audit,cbc243591e4f,1,0.7797349162410834,0.42054046807071543,Established mid-value customers
1,370.79999999999995,5,56,United Kingdom,370.79999999999995,56.0,0.0,214,0,locked_audit,cabc11dd0930,3,0.44993766950402786,1.2306193764403226,Long-recency customers
2,982.07,25,269,United Kingdom,491.0350000000001,134.5,0.0,94,182,locked_audit,cd3e156e2a1c,1,0.6401894247638223,0.8219412063430652,Established mid-value customers
6,4597.02,52,3760,United Kingdom,766.1700000000001,626.6666666666666,0.03571428571428571,19,354,locked_audit,a460c07c8a91,0,0.5063017716179153,1.0567673247976859,High-value frequent customers
7,2298.93,90,1211,United Kingdom,328.4185714285714,173.0,0.0,19,116,locked_audit,02adb636122d,0,0.4301403523553531,0.9308130047052112,High-value frequent customers
4,1352.75,37,648,United Kingdom,338.1875,162.0,0.0,18,187,locked_audit,a8e8945a94ed,0,0.890892189316673,0.11243281765565971,High-value frequent customers
1,139.05,9,43,United Kingdom,139.05,43.0,0.1,240,0,locked_audit,8b28f8f2469d,3,0.5139964134941304,1.38586540464359,Long-recency customers
1,301.29,20,187,United Kingdom,301.29,187.0,0.0,11,0,locked_audit,eefd1382e8fd,2,0.7376033579870267,1.4852812217503644,Recent occasional customers
3,961.49,51,597,United Kingdom,320.49666666666667,199.0,0.0,2,32,locked_audit,8ae7340c0acd,0,1.4676660358845997,0.6015095413426779,High-value frequent customers
1,158.16,4,84,United Kingdom,158.16,84.0,0.0,358,0,locked_audit,7ed0d1d26b55,3,0.6235368671862406,1.6064397838207873,Long-recency customers
1,487.75,27,160,United Kingdom,487.75,160.0,0.0,374,0,locked_audit,4b69de5124de,3,0.8453013014753982,1.3975864250735976,Long-recency customers
1,106.56,5,52,United Kingdom,106.56,52.0,0.0,26,0,locked_audit,359530a30331,2,1.0015911374735684,0.8843581228276038,Recent occasional customers
5,1624.05,106,1611,United Kingdom,324.81,322.2,0.0,9,228,locked_audit,734594e22e4d,0,0.5696525855939301,0.9281927950602489,High-value frequent customers
1,224.14,23,454,United Kingdom,224.14,454.0,0.0,72,0,locked_audit,3d48cb634c2b,2,0.8098784650619296,0.17960424889010063,Recent occasional customers
2,622.85,24,253,United Kingdom,311.425,126.5,0.0,155,114,locked_audit,79a330ed29db,1,1.006113413446419,0.17477438778457377,Established mid-value customers
1,310.62,21,666,United Kingdom,310.62,666.0,0.0,71,0,locked_audit,b98d84be096a,2,0.7638424559391939,0.2676792474636476,Recent occasional customers
2,411.41,17,215,United Kingdom,205.70499999999998,107.5,0.0,15,154,locked_audit,ccd75665e055,2,0.8005402214536493,0.6127110000205634,Recent occasional customers
3,1044.32,36,918,United Kingdom,348.1066666666666,306.0,0.0,120,246,locked_audit,5d4a47aea8f0,1,0.500851570214351,1.3759118881428412,Established mid-value customers
4,1268.7,5,396,United Kingdom,317.17499999999995,99.0,0.0,60,249,locked_audit,fbf440fffb4d,1,0.33512649101853764,1.1486277740433488,Established mid-value customers
1,331.18,20,228,United Kingdom,331.18,228.0,0.0,226,0,locked_audit,09b3ad185b00,3,0.3662903543993071,1.3558471759257813,Long-recency customers
6,1778.96,110,1393,United Kingdom,296.49333333333334,232.16666666666666,0.01680672268907563,52,229,locked_audit,7b9dfcd65272,1,0.8249383440163283,0.35206243679242033,Established mid-value customers
2,322.08,13,152,United Kingdom,161.04000000000002,76.0,0.125,359,4,locked_audit,cb2166e3444b,3,0.9540612278816789,0.9311748284943075,Long-recency customers
8,1756.44,82,1818,United Kingdom,219.555,227.25,0.009009009009009009,67,217,locked_audit,1b9c8f69078a,1,1.015981294385257,0.34243634891053376,Established mid-value customers
11,10484.99,97,6171,United Kingdom,953.180909090909,561.0,0.08264462809917356,10,232,locked_audit,cad4d67e35c3,0,0.8668840233899407,1.4996495259325462,High-value frequent customers
1,300.36,18,275,United Kingdom,300.36,275.0,0.0,128,0,locked_audit,00d6926a4e86,3,0.5694908221356438,0.6502168711051968,Long-recency customers
1,890.85,47,489,United Kingdom,890.85,489.0,0.0,67,0,locked_audit,77c1354c6c64,2,1.1615332495621864,0.37056391487336904,Recent occasional customers
1,98.45,6,55,United Kingdom,98.45,55.0,0.0,149,0,locked_audit,53b6fe8cd4dc,3,0.8889887944920414,0.7913263513834656,Long-recency customers
1,254.82,19,270,United Kingdom,254.82,270.0,0.0,136,0,locked_audit,59354a9c83f0,3,0.48137823752492354,0.7956901765833693,Long-recency customers
1,156.51,12,89,United Kingdom,156.51,89.0,0.0,107,0,locked_audit,8e62ae621f28,3,0.7593246131119357,0.45481961733964427,Long-recency customers
1,393.74,23,265,United Kingdom,393.74,265.0,0.0,65,0,locked_audit,74bb47063a40,2,0.7433094674428099,0.41913241019555214,Recent occasional customers
1,408.8,2,26,United Kingdom,408.8,26.0,0.0,24,0,locked_audit,09e72a7c9ff7,2,0.4820130016068219,1.3817912959115906,Recent occasional customers
7,2379.49,22,1521,United Kingdom,339.9271428571428,217.28571428571428,0.14583333333333334,16,295,locked_audit,c34eabe928a1,0,0.32167241536033037,1.1258773797982147,High-value frequent customers
15,2493.34,184,1251,United Kingdom,166.22266666666667,83.4,0.0037735849056603774,8,358,locked_audit,15ae5b101394,0,0.5129609127523255,1.5501133028752117,High-value frequent customers
2,716.57,44,619,United Kingdom,358.285,309.5,0.0,5,14,locked_audit,61e9b35e9449,2,1.4297073168274548,0.3635644085104879,Recent occasional customers
1,128.63,49,61,United Kingdom,128.63,61.0,0.0,67,0,locked_audit,104830de1cc7,2,1.0411572804528493,0.13562183788382542,Recent occasional customers
1,255.89999999999998,12,205,United Kingdom,255.89999999999998,205.0,0.0,47,0,locked_audit,e622609ced23,2,0.5202764701356695,0.8004248649361887,Recent occasional customers
3,1174.35,57,810,United Kingdom,391.45,270.0,0.0,65,84,locked_audit,69e4f0f5be21,1,0.10400438085060108,1.5933530757320145,Established mid-value customers
91,60632.75,567,38147,United Kingdom,666.2939560439561,419.1978021978022,0.04519774011299435,1,373,locked_audit,5bf96935d4d6,0,2.3015594501687127,1.6313298271377885,High-value frequent customers
4,924.85,42,516,United Kingdom,231.2125,129.0,0.020833333333333332,76,279,locked_audit,00e877f0530b,1,0.3242929840484977,1.4254336015563727,Established mid-value customers
1,52.0,1,25,United Kingdom,52.0,25.0,0.0,111,0,locked_audit,db5c5794cf75,3,1.5574905325024446,0.41054439207761884,Long-recency customers
1,327.97,24,313,United Kingdom,327.97,313.0,0.0,200,0,locked_audit,540633872f94,3,0.3675340760828795,1.2427019580473473,Long-recency customers
3,350.82,67,273,United Kingdom,116.94,91.0,0.0,157,17,locked_audit,ed998080486f,1,1.1497321596312784,0.22999730557469533,Established mid-value customers
1,2020.52,17,812,United Kingdom,2020.52,812.0,0.0,81,0,locked_audit,fb0cb54d1a31,1,1.6238228111864321,0.12702380240575106,Established mid-value customers
1,115.65,5,51,United Kingdom,115.65,51.0,0.0,374,0,locked_audit,0945edd23a6f,3,0.8490537672531733,1.5115527588176298,Long-recency customers
2,770.12,59,341,United Kingdom,385.06,170.5,0.0,255,113,locked_audit,3e87608eefdb,3,1.2762269229059573,0.06048706600195697,Long-recency customers
10,2718.03,215,1643,United Kingdom,271.803,164.3,0.0,32,337,locked_audit,753c2849f5cc,0,0.7787656814709654,0.6371807927775648,High-value frequent customers
1,427.93,13,223,United Kingdom,427.93,223.0,0.0,40,0,locked_audit,6519a4e08798,2,0.5344783300187165,0.9963740259077346,Recent occasional customers
1,326.0,16,144,United Kingdom,326.0,144.0,0.058823529411764705,373,0,locked_audit,2ac2494f24b5,3,0.6290066713798866,1.5722738535295586,Long-recency customers
12,2415.91,74,500,United Kingdom,201.32583333333332,41.666666666666664,0.0364963503649635,9,363,locked_audit,1bede3b857c8,0,0.39011883582734264,1.5392677135498705,High-value frequent customers
1,168.0,3,126,United Kingdom,168.0,126.0,0.0,129,0,locked_audit,6d0b4eef0df6,3,0.5944746593404583,0.7308415407176524,Long-recency customers
2,1345.53,60,769,United Kingdom,672.7650000000001,384.5,0.013513513513513514,17,62,locked_audit,fe2fb0365356,1,1.1470531859854247,0.26685490429955205,Established mid-value customers
5,716.2,10,390,United Kingdom,143.24,78.0,0.07692307692307693,93,186,locked_audit,3551adae6913,1,0.6614807752883768,1.2711673082756296,Established mid-value customers
4,1348.93,86,529,United Kingdom,337.2325,132.25,0.010101010101010102,27,156,locked_audit,1d04f72e10ca,1,0.7529091643197224,0.2767927249225185,Established mid-value customers
4,3984.32,165,2090,United Kingdom,996.08,522.5,0.0051813471502590676,65,218,locked_audit,82fda08d507c,1,1.0147229392230124,0.3978347984047148,Established mid-value customers
4,950.36,40,500,United Kingdom,237.59,125.0,0.0,59,252,locked_audit,23967c7e7d4f,1,0.30998962461724644,1.2708009110622873,Established mid-value customers
2,397.35,77,380,United Kingdom,198.675,190.0,0.012048192771084338,27,49,locked_audit,f5ee645a6660,2,0.6535602617954458,0.5168350402362848,Recent occasional customers
5,1041.48,40,647,United Kingdom,208.296,129.4,0.06779661016949153,9,192,locked_audit,a0fe6c9449fc,0,0.8584765870169992,0.6009977309560088,High-value frequent customers
1,1044.65,155,348,United Kingdom,1044.65,348.0,0.0,339,0,locked_audit,a8c6542c265d,3,1.3283272409422946,0.7951011386476099,Long-recency customers
18,7354.62,43,1257,United Kingdom,408.59,69.83333333333333,0.0673076923076923,20,350,locked_audit,c0e4018b60dc,0,0.9167868534583977,1.2500712448576068,High-value frequent customers
2,467.51,24,155,United Kingdom,233.755,77.5,0.1724137931034483,52,0,locked_audit,2046bbd23c9b,2,0.8303722531649826,0.04564633673681495,Recent occasional customers
2,659.4599999999999,32,483,United Kingdom,329.73,241.5,0.0,29,46,locked_audit,37911aedb497,2,0.8999009794954017,0.011991580406439328,Recent occasional customers
27,13316.4,360,6105,United Kingdom,493.2,226.11111111111111,0.021032504780114723,3,364,locked_audit,ac062b920725,0,1.356678136656134,1.6813362188467504,High-value frequent customers
3,972.08,121,842,United Kingdom,324.02666666666664,280.6666666666667,0.0,23,116,locked_audit,512e44e4cf19,1,0.7794954399709851,0.5576518922106933,Established mid-value customers
1,250.0,1,2,United Kingdom,250.0,2.0,0.0,331,0,locked_audit,16dc93a1e47f,3,0.450228476227512,1.636753252740695,Long-recency customers
1,267.03,27,293,United Kingdom,267.03,293.0,0.0,234,0,locked_audit,fdb705cb9675,3,0.23882355726484816,1.514918193867043,Long-recency customers
8,3000.2,116,1836,United Kingdom,375.025,229.5,0.075,41,214,locked_audit,e436112661a1,0,0.92334543437875,0.3471727117793405,High-value frequent customers
2,397.99,47,572,United Kingdom,198.995,286.0,0.0,33,55,locked_audit,397a04b4c172,2,0.6567758227618091,0.4380082883812805,Recent occasional customers
2,1972.39,196,1085,United Kingdom,986.1949999999999,542.5,0.0,9,22,locked_audit,a3b3b75a005e,0,1.4692749677238972,0.08326869931869152,High-value frequent customers
3,807.57,73,289,United Kingdom,269.19,96.33333333333333,0.03488372093023256,20,70,locked_audit,d89a87a66045,1,0.8934251996376297,0.5083403540339289,Established mid-value customers
1,538.46,41,410,United Kingdom,538.46,410.0,0.0,8,0,locked_audit,6107e89a3d0a,2,1.0329802388227043,1.1299451421097244,Recent occasional customers
14,4910.6,441,3999,United Kingdom,350.75714285714287,285.64285714285717,0.0,8,355,locked_audit,ff40f83681e0,0,0.5648690455488782,1.6663855531972471,High-value frequent customers
1,436.06,29,218,United Kingdom,436.06,218.0,0.0,37,0,locked_audit,28596c59837f,2,0.5229199336071244,1.0668079109158368,Recent occasional customers
1,428.93,51,449,United Kingdom,428.93,449.0,0.0,61,0,locked_audit,31f71a03d0d9,2,0.7318138547960222,0.5052909502016327,Recent occasional customers
3,758.29,27,461,United Kingdom,252.76333333333332,153.66666666666666,0.0,3,71,locked_audit,01f02caf8663,0,1.5103112171138522,0.3792546332084956,High-value frequent customers
4,650.4300000000001,47,264,United Kingdom,162.60750000000002,66.0,0.0,12,67,locked_audit,8f9de68d0525,1,1.2830368036510118,0.01035409742948179,Established mid-value customers
1,127.1,13,52,United Kingdom,127.1,52.0,0.0,163,0,locked_audit,20eda0d8f7e2,3,0.644320060224617,0.9720354232357235,Long-recency customers
13,3675.77,134,283,United Kingdom,282.7515384615385,21.76923076923077,0.006756756756756757,121,246,locked_audit,c3e94f80fe09,1,1.639958181832452,0.1999154739450537,Established mid-value customers
1,455.3,31,320,United Kingdom,455.3,320.0,0.0,177,0,locked_audit,07a6fe32f6b3,3,0.6404452849381309,0.9023558411481992,Long-recency customers
1,48.480000000000004,2,96,United Kingdom,48.480000000000004,96.0,0.0,79,0,locked_audit,7d549896e83d,3,1.7493246003875313,0.1475450734845527,Long-recency customers
5,1198.23,61,441,United Kingdom,239.64600000000002,88.2,0.0,37,337,locked_audit,e5889cd28272,1,0.6920964247268963,0.44300161963009976,Established mid-value customers
1,301.03,19,125,United Kingdom,301.03,125.0,0.0,142,0,locked_audit,1c3167d37b26,3,0.4947087597080723,0.8124438783550738,Long-recency customers
5,1024.1000000000001,40,242,United Kingdom,204.82,48.4,0.14285714285714285,191,182,locked_audit,fe6dc5c67bc8,1,1.0533505686100482,1.1822062701789806,Established mid-value customers
1,306.45,11,111,United Kingdom,306.45,111.0,0.0,44,0,locked_audit,bddde8db9ff1,2,0.4732178436473215,0.9152344563724668,Recent occasional customers
9,1600.86,55,1050,United Kingdom,177.87333333333333,116.66666666666667,0.0425531914893617,26,340,locked_audit,84c648f78a0f,0,0.7659701218062555,0.5125484746917212,High-value frequent customers
1,76.32000000000001,1,72,United Kingdom,76.32000000000001,72.0,0.0,218,0,locked_audit,9e1338e6ddcf,3,1.057342356675721,1.0411897288438212,Long-recency customers
1,173.05,12,91,United Kingdom,173.05,91.0,0.0,297,0,locked_audit,56a1f090331c,3,0.4417835804479071,1.591462591648754,Long-recency customers
3,3435.76,191,2252,United Kingdom,1145.2533333333333,750.6666666666666,0.06481481481481481,19,265,locked_audit,b99cabcc7ea7,0,0.9914688420583686,0.26500888137016476,High-value frequent customers
1,657.23,33,319,United Kingdom,657.23,319.0,0.0,50,0,locked_audit,050731d61054,2,0.8579917054710816,0.6872803154060939,Recent occasional customers
4,781.28,98,1170,United Kingdom,195.32,292.5,0.0,25,158,locked_audit,6aca96538612,1,0.8069600516269352,0.48483174542150975,Established mid-value customers
2,409.98,22,212,United Kingdom,204.99,106.0,0.0,267,0,locked_audit,2d0920d53b3c,3,0.9345475439689374,0.6150123482599111,Long-recency customers
8,2711.11,140,1015,United Kingdom,338.88875,126.875,0.034482758620689655,34,293,locked_audit,7a3c45446b11,0,0.7903168467266369,0.4856252266256874,High-value frequent customers
4,2293.62,79,1028,United Kingdom,573.405,257.0,0.0,141,75,locked_audit,0857b27b09f7,1,0.9160391103932558,1.1043199114777278,Established mid-value customers
4,916.98,126,594,United Kingdom,229.245,148.5,0.0,36,51,locked_audit,10b5fb5d2cc8,1,0.5529008043859537,0.7852013412958908,Established mid-value customers
1,133.25,6,121,United Kingdom,133.25,121.0,0.0,284,0,locked_audit,04ffc2f349fd,3,0.5979811486616453,1.4644630438083295,Long-recency customers
2,356.7,18,150,United Kingdom,178.35000000000002,75.0,0.05,144,223,locked_audit,820cfdf1778f,3,0.9388637338359286,0.29024767173412147,Long-recency customers
4,1101.1100000000001,101,738,United Kingdom,275.27750000000003,184.5,0.0,146,224,locked_audit,ad9960dc319f,1,0.7321891784286723,1.3760757523275875,Established mid-value customers
1,471.40000000000003,80,388,United Kingdom,471.40000000000003,388.0,0.0,12,0,locked_audit,d9206d307bde,2,0.7981641047257969,1.2485165622932004,Recent occasional customers
1,190.7,37,73,United Kingdom,190.7,73.0,0.0,365,0,locked_audit,09bebabd0c1d,3,0.5640619362114052,1.648338917257598,Long-recency customers
1,449.12,8,472,United Kingdom,449.12,472.0,0.0,67,0,locked_audit,9a61890d1029,2,0.8052510822926148,0.383851123368797,Recent occasional customers
4,1094.59,57,421,United Kingdom,273.64750000000004,105.25,0.046153846153846156,20,217,locked_audit,3cda701c8fe7,1,0.9179779299634068,0.11161571404357273,Established mid-value customers
7,2626.6,236,1960,United Kingdom,375.2285714285714,280.0,0.0024630541871921183,40,333,locked_audit,dc03f14fe966,0,0.9086557981828696,0.2325656948016992,High-value frequent customers
3,458.57,24,199,United Kingdom,152.85666666666668,66.33333333333333,0.034482758620689655,52,195,locked_audit,6d7046134176,1,0.6832340781528803,0.574193395078856,Established mid-value customers
6,2364.25,127,1427,United Kingdom,394.0416666666667,237.83333333333334,0.053691275167785234,11,284,locked_audit,c4691196fc58,0,0.24794566235347668,1.30367116292579,High-value frequent customers
4,528.01,160,241,United Kingdom,132.0025,60.25,0.0,62,188,locked_audit,aa1eb25e2240,1,0.6140000257038081,1.0223805987545482,Established mid-value customers
